user_id,transaction_amount,device_location,account_age_days,transaction_hour,previous_failed_attempts,payment_mode,device_type,transaction_type,avg_transaction_amount,is_international,ip_risk_score,login_attempts_last_24h,fraud
U1712,12680.26,Bangalore,1757,13,1,UPI,Web,Payment,28237.92,0,0.836,7,0
U2789,43802.85,Bangalore,983,16,4,Card,Android,Withdrawal,24400.93,0,0.726,7,1
U5083,42283.27,Mumbai,267,9,1,Wallet,Android,Payment,9580.84,0,0.654,5,0
U4681,20477.2,Chennai,504,13,2,Card,iOS,Payment,29644.77,0,0.602,1,0
U5960,20888.81,Chennai,770,14,4,UPI,Web,Payment,19052.64,0,0.545,1,0
U1025,14269.5,Bangalore,95,21,0,UPI,Web,Payment,5965.5,0,0.503,3,0
U8232,13805.29,Delhi,136,20,1,Card,iOS,Withdrawal,28151.0,1,0.198,2,0
U8919,42165.09,Delhi,237,19,4,Wallet,iOS,Transfer,4263.37,0,0.767,6,0
U7623,38196.43,Delhi,120,9,0,NetBanking,Web,Payment,3720.31,0,0.888,6,0
U6765,49186.39,Mumbai,594,23,1,Wallet,Web,Transfer,1072.48,0,0.809,9,0
U6636,48655.25,Mumbai,1409,13,4,Wallet,Web,Transfer,26253.22,0,0.704,9,0
U1440,2290.78,Delhi,1237,18,2,UPI,Web,Transfer,9522.85,0,0.354,8,0
U3384,39475.18,Hyderabad,1177,2,1,UPI,iOS,Transfer,9201.52,0,0.528,8,0
U6170,19500.78,Chennai,212,23,0,UPI,Android,Transfer,3212.28,0,0.296,2,0
U3423,47105.81,Delhi,669,1,3,Wallet,Android,Transfer,11596.24,0,0.193,2,0
U9290,13986.46,Delhi,275,23,0,Wallet,Android,Withdrawal,12469.38,0,0.302,1,1
U8404,15830.99,Chennai,852,15,1,UPI,iOS,Transfer,13862.18,0,0.974,6,0
U7281,30715.98,Hyderabad,1436,6,1,NetBanking,Web,Withdrawal,6589.22,0,0.984,3,1
U6457,5897.5,Mumbai,1870,14,3,UPI,Web,Withdrawal,7325.14,1,0.331,3,0
U5426,26941.24,Delhi,1991,4,3,UPI,Web,Payment,24122.68,0,0.442,8,0
U9670,4609.77,Hyderabad,1092,13,2,NetBanking,Web,Payment,10494.0,0,0.167,2,1
U7472,7804.25,Chennai,1302,19,1,UPI,iOS,Payment,18222.52,0,0.17,9,0
U2883,25027.91,Chennai,941,10,0,Wallet,Web,Payment,11657.32,0,0.296,4,0
U8815,34816.23,Bangalore,1481,7,2,Card,iOS,Transfer,24058.74,0,0.508,8,1
U5023,30909.77,Hyderabad,533,9,2,NetBanking,Android,Transfer,14019.7,0,0.824,1,1
U3165,3328.02,Delhi,953,21,3,UPI,Android,Payment,18748.61,0,0.063,3,0
U4290,33276.6,Chennai,1452,19,1,NetBanking,iOS,Withdrawal,26187.9,0,0.115,3,0
U1750,30067.23,Delhi,1788,6,1,Card,Android,Withdrawal,22884.29,0,0.536,9,0
U5330,5889.06,Hyderabad,506,1,3,Card,iOS,Transfer,29165.64,0,0.416,8,0
U2248,40841.93,Chennai,1322,13,3,NetBanking,Android,Withdrawal,6251.56,0,0.296,4,0
U2394,34796.13,Bangalore,1700,21,0,Wallet,Web,Payment,16619.77,0,0.648,3,0
U6418,28263.81,Mumbai,380,12,3,UPI,iOS,Withdrawal,28903.69,0,0.328,4,1
U8240,15728.08,Hyderabad,1468,1,2,Card,Android,Payment,21636.24,0,0.221,8,0
U4456,37431.8,Delhi,1478,6,3,Wallet,Android,Withdrawal,18757.93,0,0.331,7,0
U3266,48176.79,Bangalore,482,6,3,UPI,Android,Withdrawal,6176.76,0,0.907,5,0
U7237,17830.09,Chennai,1964,14,0,NetBanking,Web,Transfer,26274.57,0,0.49,7,0
U3360,33595.08,Bangalore,546,14,3,NetBanking,iOS,Transfer,6868.42,0,0.603,4,0
U8267,10213.46,Hyderabad,708,8,2,Wallet,Web,Transfer,17013.23,0,0.785,3,0
U2429,5537.66,Mumbai,177,20,3,NetBanking,Web,Payment,1520.85,0,0.883,9,0
U8527,42982.17,Mumbai,1805,8,3,UPI,Android,Transfer,26594.52,0,0.409,9,0
U2413,20621.45,Bangalore,946,14,1,Card,iOS,Transfer,13629.09,0,0.414,5,0
U8585,1403.98,Hyderabad,620,6,2,NetBanking,Web,Payment,7745.11,0,0.698,2,0
U7816,45754.33,Bangalore,25,14,4,Card,Web,Transfer,22299.99,0,0.17,4,0
U5099,39099.9,Hyderabad,1869,18,0,UPI,iOS,Withdrawal,23264.56,0,0.593,7,1
U8432,4300.92,Mumbai,1821,14,4,Wallet,Android,Payment,24711.13,0,0.378,6,0
U1856,19500.02,Mumbai,1639,6,2,UPI,iOS,Payment,10966.86,0,0.155,2,0
U2429,40742.82,Bangalore,24,3,0,NetBanking,iOS,Payment,930.72,0,0.527,1,0
U2435,32338.05,Bangalore,142,6,4,UPI,Android,Transfer,26139.25,0,0.741,7,0
U1966,29303.43,Bangalore,497,2,4,Wallet,Android,Payment,27066.68,0,0.468,8,0
U7777,34633.33,Chennai,1606,5,4,UPI,Web,Payment,4170.24,0,0.443,6,0
U3523,17721.77,Mumbai,623,22,4,NetBanking,Android,Transfer,21668.45,0,0.63,2,0
U9704,46994.61,Hyderabad,611,10,3,NetBanking,Web,Payment,13015.1,0,0.062,7,0
U2000,28601.8,Delhi,1408,11,1,NetBanking,Android,Transfer,14279.64,1,0.006,6,0
U6412,23112.72,Hyderabad,619,9,1,Card,iOS,Transfer,16627.77,0,0.056,1,0
U2963,22592.14,Delhi,850,15,1,UPI,iOS,Payment,26975.45,0,0.886,1,0
U2695,49598.54,Hyderabad,1818,22,3,NetBanking,Web,Withdrawal,9940.09,0,0.673,5,0
U8823,39075.47,Hyderabad,1928,21,2,UPI,iOS,Transfer,3976.59,0,0.736,6,0
U2884,26403.02,Bangalore,1666,11,1,Card,Web,Payment,11026.15,0,0.261,8,0
U7698,38863.61,Delhi,1365,4,1,UPI,Web,Payment,28862.96,0,0.889,3,0
U3848,30786.62,Mumbai,362,16,1,Wallet,Web,Payment,332.39,0,0.992,1,0
U7056,32914.6,Chennai,977,15,2,UPI,Android,Payment,11589.89,1,0.15,3,0
U6513,6559.51,Bangalore,1749,15,1,UPI,iOS,Payment,25486.54,0,0.777,4,0
U5116,9131.79,Mumbai,1713,2,2,Wallet,Web,Withdrawal,17777.25,1,0.799,4,0
U6213,296.75,Delhi,1742,6,0,UPI,Android,Withdrawal,19300.86,0,0.6,7,0
U6992,23342.17,Mumbai,508,15,1,NetBanking,Android,Transfer,2720.75,0,0.056,2,0
U4418,39546.62,Bangalore,612,14,4,Card,Android,Payment,1429.25,0,0.645,9,0
U9746,15231.93,Mumbai,1622,16,4,NetBanking,iOS,Transfer,19232.51,0,0.643,4,0
U9214,43256.5,Bangalore,1842,2,3,NetBanking,iOS,Payment,22707.94,0,0.246,4,0
U1990,33799.36,Hyderabad,1082,6,0,UPI,Android,Transfer,29511.27,0,0.202,7,0
U2405,19830.25,Bangalore,1282,11,0,Wallet,iOS,Withdrawal,19825.01,0,0.566,1,0
U1062,25591.55,Bangalore,1674,18,3,Card,Web,Withdrawal,4382.35,0,0.428,7,0
U8617,38061.49,Chennai,1971,7,4,Card,Web,Withdrawal,25830.18,0,0.887,2,0
U4805,21545.64,Hyderabad,1227,3,2,Wallet,iOS,Payment,1564.62,0,0.301,3,0
U9031,40728.62,Delhi,724,3,0,Wallet,Web,Payment,12472.18,0,0.249,5,0
U4610,5709.51,Delhi,118,14,4,UPI,Android,Withdrawal,10086.39,0,0.955,2,0
U5533,46999.22,Delhi,529,22,4,Wallet,Web,Payment,20722.22,0,0.033,5,0
U2339,31688.52,Mumbai,700,2,0,Wallet,iOS,Payment,15394.44,0,0.591,2,0
U9441,25940.57,Hyderabad,1762,22,3,NetBanking,Android,Payment,8397.09,0,0.359,9,0
U6944,1813.8,Mumbai,1336,3,3,Wallet,iOS,Withdrawal,341.9,0,0.639,3,0
U1693,15151.55,Chennai,1899,13,2,Card,Web,Transfer,3178.68,0,0.926,8,0
U6594,37057.12,Delhi,1543,14,0,NetBanking,iOS,Transfer,18159.83,0,0.501,7,0
U9874,29988.02,Hyderabad,1640,16,0,Card,iOS,Payment,10080.93,0,0.062,5,0
U9431,37603.67,Mumbai,1717,12,1,NetBanking,iOS,Transfer,29426.95,0,0.412,7,0
U6797,28278.4,Hyderabad,159,2,0,Wallet,iOS,Payment,19067.01,1,0.64,2,0
U2960,37180.48,Delhi,786,3,0,NetBanking,iOS,Transfer,24725.92,0,0.93,7,0
U7361,10841.11,Chennai,593,9,2,Card,iOS,Withdrawal,14128.44,0,0.633,3,0
U4807,26470.41,Hyderabad,1403,11,0,Card,Android,Transfer,5121.32,0,0.936,5,0
U7120,12112.75,Delhi,1659,17,4,Wallet,Android,Transfer,19685.4,0,0.414,7,0
U8563,20770.54,Hyderabad,1108,3,0,Wallet,Web,Withdrawal,15285.1,0,0.278,4,0
U6006,34377.36,Delhi,1052,18,2,UPI,iOS,Transfer,11982.83,0,0.28,1,0
U8538,6383.75,Chennai,1066,12,0,Card,Android,Transfer,13674.38,0,0.765,2,0
U3483,1403.44,Delhi,1085,16,0,Wallet,iOS,Withdrawal,12561.39,0,0.021,8,0
U6098,13494.62,Chennai,1201,2,1,Card,Android,Transfer,3602.98,1,0.612,2,0
U6355,49663.09,Bangalore,1311,1,1,UPI,Web,Payment,8773.2,0,0.498,9,0
U3321,23044.75,Delhi,784,22,0,Wallet,Web,Transfer,22032.67,0,0.36,4,0
U1462,28901.77,Hyderabad,1247,11,4,NetBanking,Web,Withdrawal,6434.25,0,0.093,7,0
U9270,36653.44,Bangalore,1405,18,3,NetBanking,Web,Withdrawal,19665.01,0,0.404,4,0
U5071,31649.46,Mumbai,755,22,3,Wallet,Android,Payment,15267.26,0,0.266,5,0
U5884,38121.27,Hyderabad,1935,5,0,Wallet,Web,Transfer,25563.87,1,0.699,4,0
U8010,34617.93,Delhi,1033,15,4,NetBanking,iOS,Withdrawal,29271.72,0,0.915,2,0
U3998,26071.85,Delhi,1546,8,0,NetBanking,iOS,Payment,8988.2,0,0.41,6,0
U3561,21520.07,Hyderabad,1641,10,3,NetBanking,iOS,Payment,5045.05,0,0.853,4,0
U6687,12456.76,Bangalore,1339,9,4,NetBanking,iOS,Withdrawal,20779.06,1,0.699,6,0
U9657,22001.3,Bangalore,1931,2,2,UPI,iOS,Transfer,1183.49,0,0.26,8,0
U6669,27942.29,Delhi,1796,4,2,Wallet,Web,Payment,8681.55,0,0.003,2,0
U3055,27023.6,Delhi,1150,16,0,NetBanking,Web,Withdrawal,19175.55,0,0.753,6,0
U6350,1106.43,Hyderabad,1210,1,3,UPI,Android,Withdrawal,10689.47,0,0.578,7,0
U8198,28615.02,Bangalore,391,21,3,Card,Web,Withdrawal,18049.31,0,0.289,7,0
U5921,45269.69,Delhi,367,22,0,Wallet,Android,Payment,26058.73,0,0.074,3,0
U2777,9997.89,Delhi,269,2,2,Card,Android,Withdrawal,17236.25,0,0.847,8,0
U4499,41141.74,Bangalore,1818,8,0,Wallet,iOS,Withdrawal,19749.9,0,0.322,7,0
U8975,12134.49,Hyderabad,745,20,0,NetBanking,Android,Payment,17759.22,0,0.587,5,0
U3625,4787.72,Mumbai,1773,11,0,Wallet,Android,Withdrawal,9544.47,0,0.383,8,0
U6185,9452.2,Hyderabad,247,13,2,Card,Web,Payment,14039.41,0,0.012,3,0
U5629,16020.06,Bangalore,1731,11,3,UPI,iOS,Withdrawal,29190.08,0,0.749,3,0
U3749,48082.49,Bangalore,655,21,1,UPI,Android,Transfer,29965.31,0,0.459,2,0
U1376,24150.53,Mumbai,380,21,2,UPI,Android,Transfer,22868.91,0,0.811,9,0
U9774,29703.36,Chennai,1608,9,3,NetBanking,iOS,Transfer,9871.76,0,0.442,3,0
U9713,38592.76,Hyderabad,555,18,4,Wallet,iOS,Withdrawal,27001.78,0,0.271,7,0
U6205,38851.08,Delhi,679,12,3,UPI,Web,Payment,12502.15,1,0.955,6,0
U7863,22236.96,Mumbai,1999,23,3,Wallet,iOS,Transfer,12076.58,0,0.324,8,0
U8566,43961.96,Hyderabad,100,14,4,UPI,iOS,Payment,15567.51,0,0.53,8,0
U7483,45062.84,Chennai,1258,9,1,Wallet,Web,Transfer,5528.76,0,0.917,2,0
U3978,33448.73,Chennai,155,3,2,Wallet,Android,Withdrawal,18998.73,1,0.939,6,0
U7214,38531.85,Hyderabad,1882,7,1,Card,Web,Transfer,27266.36,0,0.764,5,0
U4706,27753.29,Delhi,1208,21,3,Card,Web,Withdrawal,9566.34,0,0.605,5,0
U1965,4185.79,Mumbai,720,17,1,UPI,Web,Transfer,28562.9,1,0.404,4,0
U8803,19625.93,Delhi,1113,9,3,Wallet,Web,Withdrawal,24634.03,0,0.748,9,0
U7102,29130.83,Bangalore,899,9,0,Card,Android,Withdrawal,21139.87,0,0.213,1,0
U4296,17564.6,Chennai,1686,20,2,NetBanking,iOS,Payment,14632.29,0,0.784,5,0
U7135,7872.81,Bangalore,1152,10,1,UPI,Web,Transfer,13410.5,0,0.512,5,0
U8332,8484.52,Delhi,478,20,4,UPI,Web,Withdrawal,22414.51,0,0.42,6,0
U6469,14392.54,Bangalore,436,4,2,NetBanking,iOS,Withdrawal,2819.98,1,0.931,5,0
U7579,15995.3,Bangalore,727,6,2,NetBanking,iOS,Transfer,16714.39,0,0.401,2,0
U6005,33476.55,Hyderabad,1724,1,0,NetBanking,Android,Payment,16489.7,0,0.646,4,0
U3114,16893.76,Bangalore,1824,3,1,UPI,iOS,Payment,21567.09,1,0.289,8,0
U3878,46479.98,Chennai,164,19,0,Card,Web,Withdrawal,26791.41,1,0.077,9,0
U2340,28490.4,Hyderabad,490,18,0,Wallet,iOS,Payment,6383.21,0,0.407,5,0
U9416,31888.25,Chennai,284,18,3,UPI,iOS,Withdrawal,23708.82,0,0.312,2,0
U2602,8091.17,Chennai,291,0,0,UPI,iOS,Withdrawal,25088.72,0,0.347,9,0
U3650,45025.88,Mumbai,1954,6,4,NetBanking,iOS,Transfer,4887.57,0,0.577,8,0
U1042,31479.5,Bangalore,966,22,3,Wallet,Web,Withdrawal,12815.19,0,0.974,4,0
U3494,25909.7,Bangalore,64,4,2,Card,Android,Payment,4858.81,0,0.653,8,0
U7585,25668.09,Bangalore,1131,9,1,Card,iOS,Payment,26607.1,0,0.87,5,0
U7137,27343.03,Chennai,1426,19,3,Wallet,Android,Transfer,21951.68,0,0.328,6,0
U1744,5862.5,Bangalore,548,14,2,UPI,iOS,Withdrawal,17092.94,0,0.685,8,0
U3230,39787.44,Hyderabad,334,14,0,UPI,iOS,Payment,17893.25,0,0.325,1,0
U8704,44049.49,Bangalore,1577,14,3,Wallet,Android,Withdrawal,19941.18,0,0.894,1,0
U4322,1549.8,Delhi,1051,0,3,UPI,Web,Payment,4733.07,0,0.406,8,0
U9367,14159.5,Chennai,1634,6,0,Card,Web,Payment,17206.18,1,0.53,7,0
U6632,634.75,Mumbai,1798,20,1,Card,Android,Payment,26307.34,1,0.025,1,0
U8393,10331.77,Hyderabad,1973,7,3,Card,iOS,Transfer,9093.85,0,0.983,1,0
U3546,43173.52,Chennai,574,12,3,NetBanking,iOS,Withdrawal,7848.24,0,0.859,3,0
U7967,11723.92,Mumbai,1876,1,0,Wallet,Android,Transfer,11867.17,0,0.383,3,0
U3085,47238.13,Hyderabad,1523,17,2,UPI,iOS,Withdrawal,3548.31,0,0.815,1,0
U1484,32158.19,Mumbai,369,23,3,UPI,iOS,Transfer,834.26,0,0.135,3,0
U6155,25978.14,Delhi,476,8,4,NetBanking,Android,Withdrawal,22165.82,1,0.988,7,0
U7133,32837.66,Chennai,338,8,1,NetBanking,Web,Withdrawal,17566.63,0,0.644,8,0
U9986,42346.91,Bangalore,41,21,3,UPI,iOS,Withdrawal,18098.56,0,0.983,5,0
U8733,38051.21,Chennai,1112,22,1,NetBanking,Web,Payment,13137.33,0,0.836,8,0
U1196,29058.76,Delhi,359,15,1,UPI,iOS,Transfer,29566.32,0,0.384,5,0
U1686,19909.84,Hyderabad,317,2,2,UPI,Web,Transfer,328.98,0,0.501,6,0
U1026,7078.54,Chennai,1341,7,3,NetBanking,iOS,Payment,25542.51,0,0.19,4,0
U4863,38464.6,Hyderabad,742,2,2,Wallet,Web,Payment,9411.15,0,0.24,5,0
U2482,5909.54,Bangalore,714,13,3,Card,Android,Payment,18420.04,1,0.664,5,1
U8700,36942.94,Mumbai,319,8,2,UPI,Web,Transfer,28439.18,0,0.037,9,0
U8399,4321.15,Hyderabad,482,14,4,UPI,Web,Transfer,8863.53,0,0.054,9,0
U6209,22164.66,Bangalore,1324,18,2,Card,Android,Withdrawal,3346.32,0,0.189,6,0
U3664,40904.31,Mumbai,896,20,2,Wallet,iOS,Withdrawal,10227.38,0,0.965,6,0
U5693,42467.32,Delhi,1721,11,2,UPI,Android,Payment,12478.82,0,0.647,4,0
U9057,48445.45,Bangalore,1382,9,3,Card,iOS,Transfer,22023.74,0,0.15,4,0
U9895,27263.99,Chennai,23,8,0,Card,Web,Payment,19531.09,0,0.237,2,0
U5400,37430.37,Hyderabad,252,3,0,UPI,iOS,Withdrawal,10751.32,0,0.576,2,0
U1625,43879.63,Delhi,624,2,1,NetBanking,Web,Transfer,22139.51,0,0.063,2,0
U8840,11987.93,Delhi,1509,21,3,UPI,Android,Transfer,21438.15,0,0.212,4,1
U2602,49419.11,Hyderabad,1151,12,3,NetBanking,Android,Payment,20128.97,0,0.36,9,0
U2358,25156.43,Mumbai,364,9,3,Card,iOS,Transfer,8368.53,0,0.138,7,0
U9737,18844.15,Chennai,1157,11,2,UPI,iOS,Withdrawal,10304.5,0,0.94,5,0
U4712,44314.26,Delhi,1329,16,2,Card,Web,Withdrawal,18178.23,0,0.275,9,0
U9607,17155.28,Hyderabad,1877,22,2,Wallet,Web,Withdrawal,28215.82,0,0.741,2,0
U7957,12863.68,Hyderabad,307,3,3,NetBanking,iOS,Transfer,25321.79,0,0.919,1,0
U4665,5851.14,Mumbai,865,1,3,Wallet,Android,Payment,13359.45,0,0.214,3,0
U2578,14851.47,Hyderabad,1511,15,2,NetBanking,Web,Transfer,12824.91,0,0.838,8,0
U1589,37583.59,Bangalore,681,14,1,UPI,iOS,Payment,10777.33,0,0.018,5,0
U8515,5161.49,Delhi,1139,8,2,NetBanking,Web,Transfer,1730.48,0,0.15,9,0
U8141,10283.82,Hyderabad,1109,17,2,NetBanking,Android,Payment,4144.75,0,0.935,7,0
U2771,39743.41,Chennai,156,19,4,NetBanking,Web,Withdrawal,26759.4,0,0.931,4,0
U5949,24379.77,Hyderabad,665,10,1,NetBanking,Web,Withdrawal,4103.74,1,0.827,5,0
U1113,10494.41,Chennai,1920,22,1,Card,iOS,Withdrawal,20848.48,0,0.592,3,0
U8664,28054.97,Hyderabad,1533,0,4,Wallet,Android,Payment,1585.37,0,0.666,5,0
U8040,38350.08,Delhi,1259,15,3,UPI,Android,Payment,15956.31,0,0.556,5,0
U2587,29247.93,Mumbai,1068,20,0,UPI,iOS,Transfer,16827.77,1,0.035,4,0
U6938,21611.39,Chennai,896,2,4,Card,iOS,Payment,10035.85,0,0.532,1,0
U5700,24931.59,Mumbai,1851,13,4,Wallet,Web,Transfer,8727.17,0,0.415,5,0
U6383,4417.95,Mumbai,1618,6,4,NetBanking,Android,Withdrawal,24933.38,0,0.032,9,0
U6737,15457.99,Delhi,1695,16,3,Card,iOS,Withdrawal,28846.01,0,0.243,9,0
U1169,31815.22,Bangalore,1492,15,2,NetBanking,Web,Withdrawal,25448.1,0,0.116,1,0
U2912,149.51,Bangalore,1089,10,2,NetBanking,iOS,Transfer,14780.04,0,0.022,6,0
U9775,48914.36,Bangalore,333,2,1,Card,Android,Payment,11966.1,0,0.646,8,0
U8507,48033.32,Chennai,1716,19,2,Card,iOS,Payment,26283.01,0,0.741,8,0
U4290,27799.7,Hyderabad,1423,21,4,UPI,Web,Payment,16144.21,0,0.819,3,0
U9390,34488.78,Hyderabad,1798,10,1,Card,Web,Withdrawal,13627.53,0,0.272,7,0
U3071,42505.47,Mumbai,979,3,3,Wallet,Android,Transfer,7854.98,0,0.664,8,0
U6896,41478.26,Chennai,982,15,2,UPI,Android,Payment,14939.5,0,0.732,4,0
U5650,7643.64,Hyderabad,1806,1,4,Card,Android,Withdrawal,16829.14,0,0.315,2,0
U3059,46391.23,Delhi,1935,16,0,NetBanking,iOS,Payment,11443.17,0,0.757,5,0
U7860,41352.05,Hyderabad,1716,23,4,UPI,iOS,Payment,361.97,0,0.2,3,0
U5425,45617.12,Delhi,1246,4,4,Wallet,iOS,Payment,10388.68,0,0.136,6,0
U8502,20173.52,Mumbai,1475,20,2,NetBanking,Web,Withdrawal,24987.54,1,0.808,3,0
U2234,15246.9,Hyderabad,1978,4,1,UPI,Web,Payment,28448.77,0,0.58,2,0
U9036,6714.15,Chennai,107,19,1,Wallet,Web,Payment,25882.09,0,0.62,5,0
U3344,2563.63,Delhi,1840,21,4,NetBanking,Android,Payment,8072.82,1,0.232,9,0
U9231,25109.87,Bangalore,1761,17,0,UPI,iOS,Payment,238.87,0,0.245,6,0
U6855,14200.06,Mumbai,1675,4,0,Wallet,Android,Withdrawal,14421.0,1,0.948,8,1
U5479,33902.28,Hyderabad,1119,17,4,UPI,Android,Payment,18671.69,0,0.352,5,0
U2911,49002.63,Mumbai,1809,6,2,UPI,Web,Withdrawal,4644.98,0,0.7,1,0
U8048,48534.87,Chennai,554,14,0,Wallet,Web,Withdrawal,18388.55,0,0.242,4,0
U6207,20936.33,Mumbai,719,14,1,Card,Web,Withdrawal,8787.59,0,0.07,6,0
U5263,48590.52,Mumbai,1528,9,1,NetBanking,iOS,Transfer,8652.9,0,0.781,2,0
U3950,41754.77,Delhi,1244,21,2,Wallet,Web,Transfer,14684.87,0,0.136,4,0
U4252,4347.31,Hyderabad,933,20,2,Wallet,Web,Withdrawal,18512.57,0,0.959,7,1
U2264,42677.12,Mumbai,1046,19,0,UPI,Web,Transfer,29124.51,0,0.509,9,0
U7639,8896.68,Mumbai,1050,1,3,Card,iOS,Withdrawal,4603.89,0,0.81,6,0
U3149,36920.63,Mumbai,17,17,2,UPI,iOS,Withdrawal,23329.31,0,0.441,1,0
U9594,15503.17,Hyderabad,229,22,1,Card,iOS,Transfer,13466.59,0,0.257,5,0
U7325,3455.21,Chennai,1883,0,2,Wallet,iOS,Transfer,11501.92,0,0.124,9,0
U1451,21114.55,Hyderabad,522,6,0,Card,Android,Payment,20575.55,0,0.562,9,0
U2205,11748.46,Mumbai,1158,14,0,Card,Android,Payment,5889.6,0,0.132,3,1
U2835,38460.92,Mumbai,505,19,0,UPI,Web,Withdrawal,526.16,0,0.495,5,0
U3798,16064.96,Bangalore,1067,13,4,Wallet,Android,Payment,15588.39,1,0.153,6,0
U9951,20513.07,Mumbai,183,3,1,NetBanking,iOS,Transfer,15671.03,0,0.096,8,0
U9103,29119.47,Hyderabad,915,18,3,NetBanking,Web,Payment,4036.78,0,0.777,6,0
U8758,19137.07,Mumbai,232,23,4,Wallet,iOS,Payment,24211.89,0,0.167,3,0
U5782,17699.94,Mumbai,1051,20,2,Card,Web,Payment,19077.25,0,0.291,1,0
U8951,2168.99,Chennai,1470,9,2,Card,Android,Withdrawal,11698.98,0,0.451,1,0
U8955,30948.33,Chennai,1409,11,4,Wallet,Android,Withdrawal,12253.44,0,0.459,1,0
U7705,39263.94,Mumbai,458,6,0,UPI,Android,Withdrawal,24724.26,0,0.301,5,0
U8078,27086.27,Mumbai,1621,19,2,NetBanking,Web,Payment,23413.81,1,0.348,6,0
U8267,24668.59,Delhi,151,14,3,UPI,Android,Payment,6696.85,0,0.418,9,0
U8691,47900.65,Bangalore,845,6,1,Wallet,iOS,Transfer,13929.39,0,0.613,2,0
U7037,8114.31,Delhi,330,9,0,Card,Web,Withdrawal,28107.86,0,0.923,8,0
U1832,17841.89,Chennai,1988,8,3,NetBanking,Web,Withdrawal,1391.56,0,0.213,3,0
U3002,12851.8,Hyderabad,198,10,3,UPI,iOS,Payment,21195.01,0,0.102,3,0
U3017,240.81,Mumbai,326,1,1,UPI,iOS,Transfer,23238.34,0,0.816,5,0
U7239,7783.69,Chennai,915,8,0,Wallet,Android,Payment,16618.66,0,0.198,3,1
U7578,49808.08,Bangalore,901,5,1,UPI,iOS,Payment,28461.79,0,0.057,3,0
U4189,6375.52,Mumbai,1397,9,1,Card,Web,Payment,9072.1,0,0.084,2,0
U2007,21707.46,Delhi,1142,4,3,Wallet,Android,Transfer,6215.59,0,0.119,1,0
U6648,20464.54,Bangalore,64,14,4,Wallet,Web,Withdrawal,13550.91,0,0.74,3,0
U1733,18623.25,Hyderabad,1929,16,2,Wallet,Android,Transfer,28132.68,0,0.845,4,0
U6905,10000.8,Delhi,1029,0,2,Wallet,Android,Payment,14058.9,0,0.674,1,0
U3203,33174.16,Bangalore,178,11,4,NetBanking,Android,Withdrawal,384.3,1,0.358,7,0
U4776,38269.19,Delhi,750,8,4,NetBanking,Android,Withdrawal,28655.11,0,0.579,6,0
U2276,2925.06,Hyderabad,642,19,3,Wallet,Web,Payment,16175.66,0,0.778,8,0
U6322,38627.3,Mumbai,915,19,0,UPI,Android,Payment,27670.61,0,0.044,8,0
U6439,17230.69,Mumbai,1845,11,0,UPI,iOS,Transfer,12246.8,0,0.336,6,0
U1079,31175.74,Hyderabad,1790,1,4,NetBanking,Web,Withdrawal,28666.43,1,0.028,5,0
U1134,11728.95,Mumbai,1435,22,0,Wallet,Web,Transfer,15538.01,1,0.917,8,0
U5497,38744.91,Mumbai,107,5,0,Wallet,Android,Payment,3853.65,0,0.682,8,0
U3710,47162.63,Delhi,1520,19,2,Card,Android,Withdrawal,1120.82,0,0.046,4,0
U2497,33730.96,Bangalore,1958,21,0,Wallet,iOS,Transfer,845.16,0,0.768,8,0
U4113,15676.07,Bangalore,411,14,1,Card,Web,Transfer,20209.65,1,0.958,4,0
U3933,47442.09,Mumbai,1946,5,2,Card,Android,Withdrawal,4169.57,0,0.995,7,0
U1765,1707.81,Hyderabad,416,3,2,NetBanking,Web,Payment,18103.14,0,0.701,9,0
U7055,32556.88,Bangalore,747,2,3,Wallet,Web,Transfer,8063.78,0,0.358,5,0
U8127,2470.79,Mumbai,292,3,0,Card,Android,Payment,29869.45,0,0.191,1,0
U1996,43225.1,Hyderabad,170,5,1,Wallet,iOS,Transfer,6471.61,0,0.986,6,0
U1541,20384.97,Delhi,896,9,3,NetBanking,Web,Payment,19629.71,0,0.475,8,0
U1788,40139.15,Bangalore,1238,0,3,Card,Web,Transfer,12066.49,0,0.102,1,0
U9648,29359.06,Chennai,1306,3,3,UPI,Android,Transfer,28562.36,1,0.666,7,0
U8973,4438.93,Bangalore,585,15,3,Wallet,Android,Transfer,21409.19,0,0.805,7,0
U9302,34287.92,Hyderabad,1698,2,1,Card,iOS,Withdrawal,17637.9,0,0.524,9,0
U8283,23868.1,Mumbai,636,14,0,Wallet,Android,Withdrawal,19392.69,0,0.689,2,0
U8407,11976.92,Hyderabad,1335,23,2,Card,iOS,Payment,273.23,0,0.534,6,0
U4517,19606.71,Hyderabad,1747,1,3,Wallet,Android,Transfer,14261.71,0,0.307,7,0
U1008,36986.49,Mumbai,769,3,2,Wallet,Web,Payment,27085.88,0,0.743,2,0
U7544,34865.8,Bangalore,1424,21,2,UPI,Android,Withdrawal,25815.28,0,0.663,1,0
U4868,3044.17,Bangalore,294,16,2,Card,Android,Withdrawal,11600.82,0,0.208,2,0
U1502,1856.21,Chennai,862,4,2,UPI,iOS,Payment,29783.77,0,0.578,8,0
U3282,9975.85,Hyderabad,1689,19,2,Wallet,Web,Transfer,2682.83,0,0.323,3,0
U9009,28351.93,Delhi,1659,3,4,UPI,Android,Transfer,9787.83,0,0.328,8,0
